NU_ANO,CO_CURSO,TP_SEXO
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,684,M
2021,687,F
2021,687,F
2021,687,F
2021,687,F
2021,687,F
2021,687,F
2021,687,F
2021,687,F
2021,687,F
2021,687,F
2021,687,F
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,687,M
2021,694,F
2021,694,F
2021,694,F
2021,694,F
2021,694,F
2021,694,M
2021,694,M
2021,694,M
2021,694,M
2021,694,M
2021,694,M
2021,694,M
2021,694,M
2021,694,M
2021,694,M
2021,696,F
2021,696,F
2021,696,F
2021,696,F
2021,696,F
2021,696,F
2021,696,F
2021,696,F
2021,696,F
2021,696,F
2021,696,F
2021,696,F
2021,696,F
2021,696,F
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,696,M
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,F
2021,697,M
2021,697,M
2021,697,M
2021,697,M
2021,697,M
2021,697,M
2021,697,M
2021,697,M
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,F
2021,700,M
2021,700,M
2021,700,M
2021,700,M
2021,700,M
2021,700,M
2021,700,M
2021,700,M
2021,703,F
2021,703,F
2021,703,F
2021,703,F
2021,703,F
2021,703,F
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,703,M
2021,754,F
2021,754,F
2021,754,F
2021,754,F
2021,754,F
2021,754,F
2021,754,F
2021,754,F
2021,754,F
2021,754,F
2021,754,F
2021,754,F
2021,754,F
2021,754,F
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,754,M
2021,768,F
2021,768,F
2021,768,F
2021,768,F
2021,768,F
2021,768,F
2021,768,F
2021,768,F
2021,768,F
2021,768,F
2021,768,F
2021,768,F
2021,768,F
2021,768,F
2021,768,M
2021,768,M
2021,768,M
2021,768,M
2021,768,M
2021,768,M
2021,768,M
2021,768,M
2021,768,M
2021,768,M
2021,768,M
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,F
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,769,M
2021,770,F
2021,770,F
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,770,M
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,F
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,771,M
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,F
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,772,M
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,F
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,774,M
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,F
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,775,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,778,M
2021,779,F
2021,779,F
2021,779,F
2021,779,F
2021,779,F
2021,779,F
2021,779,F
2021,779,F
2021,779,F
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,779,M
2021,780,F
2021,780,F
2021,780,F
2021,780,F
2021,780,F
2021,780,F
2021,780,M
2021,780,M
2021,780,M
2021,780,M
2021,780,M
2021,780,M
2021,780,M
2021,780,M
2021,780,M
2021,780,M
2021,780,M
2021,780,M
2021,780,M
2021,849,F
2021,849,M
2021,849,M
2021,849,M
2021,849,M
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,F
2021,850,M
2021,855,F
2021,855,F
2021,855,F
2021,855,F
2021,855,F
2021,855,F
2021,855,F
2021,855,F
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,855,M
2021,860,F
2021,860,F
2021,860,F
2021,860,F
2021,860,F
2021,860,F
2021,860,F
2021,860,F
2021,860,F
2021,860,F
2021,860,M
2021,860,M
2021,860,M
2021,860,M
2021,860,M
2021,860,M
2021,860,M
2021,860,M
2021,860,M
2021,860,M
2021,860,M
2021,861,F
2021,861,F
2021,861,F
2021,861,F
2021,861,F
2021,861,F
2021,861,F
2021,861,F
2021,861,F
2021,861,F
2021,861,F
2021,861,F
2021,861,F
2021,861,F
2021,861,F
2021,861,M
2021,861,M
2021,861,M
2021,861,M
2021,861,M
2021,861,M
2021,861,M
2021,865,F
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,865,M
2021,950,F
2021,950,F
2021,950,F
2021,950,F
2021,950,M
2021,950,M
2021,950,M
2021,950,M
2021,950,M
2021,950,M
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,954,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,F
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,955,M
2021,965,F
2021,965,F
2021,965,F
2021,965,F
2021,965,F
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,965,M
2021,966,F
2021,966,F
2021,966,F
2021,966,F
2021,966,F
2021,966,F
2021,966,M
2021,966,M
2021,966,M
2021,966,M
2021,966,M
2021,966,M
2021,968,F
2021,968,F
2021,968,F
2021,968,F
2021,968,F
2021,968,F
2021,968,F
2021,968,F
2021,968,F
2021,968,F
2021,968,F
2021,968,F
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,968,M
2021,971,F
2021,971,F
2021,971,F
2021,971,F
2021,971,F
2021,971,F
2021,971,F
2021,971,F
2021,971,F
2021,971,F
2021,971,F
2021,971,M
2021,971,M
2021,971,M
2021,971,M
2021,971,M
2021,971,M
2021,971,M
2021,971,M
2021,971,M
2021,971,M
2021,972,F
2021,972,F
2021,972,F
2021,972,F
2021,972,F
2021,972,F
2021,972,F
2021,972,F
2021,972,F
2021,972,F
2021,972,F
2021,972,F
2021,972,F
2021,972,F
2021,972,F
2021,972,M
2021,972,M
2021,972,M
2021,972,M
2021,972,M
2021,972,M
2021,972,M
2021,1033,F
2021,1033,F
2021,1033,F
2021,1033,M
2021,1033,M
2021,1033,M
2021,1033,M
2021,1033,M
2021,1033,M
2021,1033,M
2021,1033,M
2021,1033,M
2021,1033,M
2021,1033,M
2021,1033,M
2021,1034,F
2021,1034,F
2021,1034,F
2021,1034,F
2021,1034,F
2021,1034,F
2021,1034,F
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1034,M
2021,1035,F
2021,1035,F
2021,1035,F
2021,1035,F
2021,1035,F
2021,1035,F
2021,1035,F
2021,1035,F
2021,1035,F
2021,1035,M
2021,1035,M
2021,1035,M
2021,1035,M
2021,1035,M
2021,1035,M
2021,1035,M
2021,1035,M
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,F
2021,1036,M
2021,1036,M
2021,1036,M
2021,1036,M
2021,1036,M
2021,1036,M
2021,1036,M
2021,1036,M
2021,1036,M
2021,1044,F
2021,1044,F
2021,1044,F
2021,1044,F
2021,1044,F
2021,1044,F
2021,1044,F
2021,1044,F
2021,1044,F
2021,1044,F
2021,1044,F
2021,1044,F
2021,1044,M
2021,1044,M
2021,1044,M
2021,1044,M
2021,1044,M
2021,1044,M
2021,1046,F
2021,1046,F
2021,1046,F
2021,1046,F
2021,1046,F
2021,1046,F
2021,1046,F
2021,1046,F
2021,1046,F
2021,1046,F
2021,1046,F
2021,1046,F
2021,1046,F
2021,1046,M
2021,1046,M
2021,1046,M
2021,1052,F
2021,1052,F
2021,1052,F
2021,1052,F
2021,1052,F
2021,1052,F
2021,1052,F
2021,1052,F
2021,1052,F
2021,1052,F
2021,1052,F
2021,1052,F
2021,1052,M
2021,1052,M
2021,1052,M
2021,1052,M
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,F
2021,1095,M
2021,1095,M
2021,1095,M
2021,1095,M
2021,1095,M
2021,1095,M
2021,1095,M
2021,1095,M
2021,1095,M
2021,1095,M
2021,1095,M
2021,1095,M
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,F
2021,1109,M
2021,1109,M
2021,1109,M
2021,1109,M
2021,1109,M
2021,1109,M
2021,1109,M
2021,1109,M
2021,1110,F
2021,1110,F
2021,1110,F
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1110,M
2021,1112,F
2021,1112,F
2021,1112,F
2021,1112,F
2021,1112,F
2021,1112,F
2021,1112,M
2021,1112,M
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,F
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1222,M
2021,1223,F
2021,1223,F
2021,1223,F
2021,1223,F
2021,1223,M
2021,1223,M
2021,1223,M
2021,1223,M
2021,1223,M
2021,1223,M
2021,1223,M
2021,1223,M
2021,1223,M
2021,1223,M
2021,1223,M
2021,1223,M
2021,1223,M
2021,1223,M
2021,1224,F
2021,1224,F
2021,1224,M
2021,1224,M
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,F
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1253,M
2021,1261,F
2021,1261,F
2021,1261,F
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
2021,1261,M
