NU_ANO,CO_CURSO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,771,9,2,10028,3002,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,772,9,2,10028,1602,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,774,9,2,10028,5402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,775,9,2,10028,2402,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,778,9,2,10028,4004,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,779,9,2,10028,3202,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,780,9,2,10028,4301,1,4113700,41,4
2021,849,10,5,10028,3202,1,4106902,41,4
2021,849,10,5,10028,3202,1,4106902,41,4
2021,849,10,5,10028,3202,1,4106902,41,4
2021,849,10,5,10028,3202,1,4106902,41,4
2021,849,10,5,10028,3202,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,850,10,5,10028,2001,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,855,10,5,10028,3502,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,860,10,5,10028,702,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,861,10,5,10028,1601,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,865,10,5,10028,4004,1,4106902,41,4
2021,950,11,5,10028,3202,1,2611606,26,2
2021,950,11,5,10028,3202,1,2611606,26,2
2021,950,11,5,10028,3202,1,2611606,26,2
2021,950,11,5,10028,3202,1,2611606,26,2
2021,950,11,5,10028,3202,1,2611606,26,2
2021,950,11,5,10028,3202,1,2611606,26,2
2021,950,11,5,10028,3202,1,2611606,26,2
2021,950,11,5,10028,3202,1,2611606,26,2
2021,950,11,5,10028,3202,1,2611606,26,2
2021,950,11,5,10028,3202,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,954,11,5,10028,2001,1,2611606,26,2
2021,955,11,5,10028,2402,1,2611606,26,2
2021,955,11,5,10028,2402,1,2611606,26,2
2021,955,11,5,10028,2402,1,2611606,26,2
2021,955,11,5,10028,2402,1,2611606,26,2
2021,955,11,5,10028,2402,1,2611606,26,2
2021,955,11,5,10028,2402,1,2611606,26,2
2021,955,11,5,10028,2402,1,2611606,26,2
